packet_number,length,bssid,ta,ra,fc_type_subtype,data_rate,channel,frequency,phy,retry,short_gi,signal_strength,bandwidth,mcs_index,tsf_timestamp,timestamp_wireshark,timestamp_readable
7017,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2401055334817,1742834032.34959,2025-03-24 18:33:52.349590
7018,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-89,,,5218918795,1742834032.374657,2025-03-24 18:33:52.374657
7019,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2401055437224,1742834032.452299,2025-03-24 18:33:52.452299
7020,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-89,,,5219021195,1742834032.47707,2025-03-24 18:33:52.477070
7021,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401055539620,1742834032.55449,2025-03-24 18:33:52.554490
7022,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-89,,,5219123673,1742834032.579535,2025-03-24 18:33:52.579535
7023,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401055642002,1742834032.657101,2025-03-24 18:33:52.657101
7024,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5219225994,1742834032.681572,2025-03-24 18:33:52.681572
7025,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401055744398,1742834032.759426,2025-03-24 18:33:52.759426
7026,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-89,,,5219328396,1742834032.783997,2025-03-24 18:33:52.783997
7027,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401055846828,1742834032.86189,2025-03-24 18:33:52.861890
7028,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-89,,,5219430795,1742834032.88662,2025-03-24 18:33:52.886620
7029,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401055949217,1742834032.964086,2025-03-24 18:33:52.964086
7030,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-89,,,5219533194,1742834032.988955,2025-03-24 18:33:52.988955
7031,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401056051610,1742834033.066648,2025-03-24 18:33:53.066648
7032,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5219635598,1742834033.091434,2025-03-24 18:33:53.091434
7033,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401056154001,1742834033.168754,2025-03-24 18:33:53.168754
7034,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-89,,,5219737994,1742834033.193541,2025-03-24 18:33:53.193541
7035,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401056256405,1742834033.271446,2025-03-24 18:33:53.271446
7036,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-89,,,5219840396,1742834033.296274,2025-03-24 18:33:53.296274
7037,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401056358796,1742834033.373842,2025-03-24 18:33:53.373842
7038,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-89,,,5219942796,1742834033.398466,2025-03-24 18:33:53.398466
7039,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401056461220,1742834033.476273,2025-03-24 18:33:53.476273
7040,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5220046077,1742834033.501847,2025-03-24 18:33:53.501847
7041,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401056563626,1742834033.578608,2025-03-24 18:33:53.578608
7042,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-89,,,5220147596,1742834033.604606,2025-03-24 18:33:53.604606
7043,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401056666025,1742834033.681137,2025-03-24 18:33:53.681137
7044,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5220249995,1742834033.70553,2025-03-24 18:33:53.705530
7045,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401056768400,1742834033.783416,2025-03-24 18:33:53.783416
7046,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-89,,,5220352400,1742834033.811323,2025-03-24 18:33:53.811323
7047,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401056870798,1742834033.885792,2025-03-24 18:33:53.885792
7048,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-89,,,5220454799,1742834033.910576,2025-03-24 18:33:53.910576
7049,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2401056973211,1742834033.988223,2025-03-24 18:33:53.988223
7050,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-89,,,5220557195,1742834034.012803,2025-03-24 18:33:54.012803
7051,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-81,,,,1742834034.026044,2025-03-24 18:33:54.026044
7052,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-81,,,,1742834034.026728,2025-03-24 18:33:54.026728
7053,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401057075602,1742834034.090617,2025-03-24 18:33:54.090617
7054,140,34:36:54:d4:79:03,34:36:54:d4:79:03,01:00:5e:00:00:fb,0x0020,1,1,2412,4,False,False,-36,,,,1742834034.091329,2025-03-24 18:33:54.091329
7055,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5220659594,1742834034.115194,2025-03-24 18:33:54.115194
7056,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-81,,,,1742834034.130666,2025-03-24 18:33:54.130666
7057,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401057178009,1742834034.193034,2025-03-24 18:33:54.193034
7058,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5220761993,1742834034.217485,2025-03-24 18:33:54.217485
7059,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401057280425,1742834034.295454,2025-03-24 18:33:54.295454
7060,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-89,,,5220864399,1742834034.320218,2025-03-24 18:33:54.320218
7061,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401057382797,1742834034.39777,2025-03-24 18:33:54.397770
7062,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-90,,,5220966800,1742834034.42231,2025-03-24 18:33:54.422310
7063,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401057485194,1742834034.499963,2025-03-24 18:33:54.499963
7064,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-89,,,5221069193,1742834034.524733,2025-03-24 18:33:54.524733
7065,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401057587626,1742834034.602634,2025-03-24 18:33:54.602634
7066,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-89,,,5221171599,1742834034.627101,2025-03-24 18:33:54.627101
7067,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401057690002,1742834034.705005,2025-03-24 18:33:54.705005
7068,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5221273995,1742834034.729684,2025-03-24 18:33:54.729684
7069,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401057792401,1742834034.807136,2025-03-24 18:33:54.807136
7070,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5221376396,1742834034.831861,2025-03-24 18:33:54.831861
7071,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401057894794,1742834034.909713,2025-03-24 18:33:54.909713
7072,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5221478798,1742834034.934411,2025-03-24 18:33:54.934411
7073,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2401057997207,1742834035.012106,2025-03-24 18:33:55.012106
7074,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5221581194,1742834035.036668,2025-03-24 18:33:55.036668
7075,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2401058099611,1742834035.114507,2025-03-24 18:33:55.114507
7076,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5221683594,1742834035.139063,2025-03-24 18:33:55.139063
7077,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2401058202025,1742834035.21693,2025-03-24 18:33:55.216930
7078,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401058304397,1742834035.319072,2025-03-24 18:33:55.319072
7079,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-89,,,5221888400,1742834035.344041,2025-03-24 18:33:55.344041
7080,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401058406810,1742834035.421735,2025-03-24 18:33:55.421735
7081,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-89,,,5221990794,1742834035.446262,2025-03-24 18:33:55.446262
7082,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401058510521,1742834035.525427,2025-03-24 18:33:55.525427
7083,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5222094101,1742834035.54987,2025-03-24 18:33:55.549870
7084,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401058612627,1742834035.627563,2025-03-24 18:33:55.627563
7085,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-89,,,5222195891,1742834035.651333,2025-03-24 18:33:55.651333
7086,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401058713996,1742834035.728928,2025-03-24 18:33:55.728928
7087,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5222297994,1742834035.753394,2025-03-24 18:33:55.753394
7088,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401058816404,1742834035.831352,2025-03-24 18:33:55.831352
7089,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-89,,,5222400395,1742834035.855856,2025-03-24 18:33:55.855856
7090,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401058918830,1742834035.933737,2025-03-24 18:33:55.933737
7091,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401059021197,1742834036.035888,2025-03-24 18:33:56.035888
7092,273,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-89,,,5222605192,1742834036.060899,2025-03-24 18:33:56.060899
7093,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401059123618,1742834036.138579,2025-03-24 18:33:56.138579
7094,273,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5222707594,1742834036.163276,2025-03-24 18:33:56.163276
7095,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2401059226015,1742834036.240962,2025-03-24 18:33:56.240962
7096,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5222809998,1742834036.265437,2025-03-24 18:33:56.265437
7097,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2401059328392,1742834036.343333,2025-03-24 18:33:56.343333
7098,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-81,,,,1742834036.351718,2025-03-24 18:33:56.351718
7099,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-81,,,,1742834036.352407,2025-03-24 18:33:56.352407
7100,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5222912399,1742834036.368039,2025-03-24 18:33:56.368039
7101,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2401059430816,1742834036.445661,2025-03-24 18:33:56.445661
7102,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-81,,,,1742834036.452518,2025-03-24 18:33:56.452518
7103,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-81,,,,1742834036.453159,2025-03-24 18:33:56.453159
7104,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5223014793,1742834036.470209,2025-03-24 18:33:56.470209
7105,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2401059533230,1742834036.54788,2025-03-24 18:33:56.547880
7106,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5223117195,1742834036.572779,2025-03-24 18:33:56.572779
7107,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2401059635613,1742834036.650521,2025-03-24 18:33:56.650521
7108,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5223219598,1742834036.675193,2025-03-24 18:33:56.675193
7109,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-31,,,2401059738004,1742834036.75288,2025-03-24 18:33:56.752880
7110,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5223321997,1742834036.777369,2025-03-24 18:33:56.777369
7111,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-31,,,2401059840393,1742834036.85526,2025-03-24 18:33:56.855260
7112,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5223424397,1742834036.879789,2025-03-24 18:33:56.879789
7113,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-31,,,2401059942829,1742834036.957699,2025-03-24 18:33:56.957699
7114,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5223526795,1742834036.98219,2025-03-24 18:33:56.982190
7115,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-31,,,2401060045227,1742834037.060054,2025-03-24 18:33:57.060054
7116,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5223629200,1742834037.084596,2025-03-24 18:33:57.084596
7117,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-31,,,2401060147606,1742834037.162489,2025-03-24 18:33:57.162489
7118,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5223731599,1742834037.186984,2025-03-24 18:33:57.186984
7119,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-31,,,2401060250004,1742834037.264884,2025-03-24 18:33:57.264884
7120,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5223833998,1742834037.289348,2025-03-24 18:33:57.289348
7121,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-31,,,2401060352402,1742834037.367018,2025-03-24 18:33:57.367018
7122,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5223936395,1742834037.39213,2025-03-24 18:33:57.392130
7123,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2401060454824,1742834037.469648,2025-03-24 18:33:57.469648
7124,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5224038800,1742834037.494173,2025-03-24 18:33:57.494173
7125,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-31,,,2401060557224,1742834037.572021,2025-03-24 18:33:57.572021
7126,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5224141199,1742834037.596574,2025-03-24 18:33:57.596574
7127,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-31,,,2401060659617,1742834037.674442,2025-03-24 18:33:57.674442
7128,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5224244493,1742834037.699867,2025-03-24 18:33:57.699867
7129,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-31,,,2401060762004,1742834037.776621,2025-03-24 18:33:57.776621
7130,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-85,,,5224345993,1742834037.801323,2025-03-24 18:33:57.801323
7131,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-31,,,2401060864410,1742834037.879217,2025-03-24 18:33:57.879217
7132,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5224448581,1742834037.904114,2025-03-24 18:33:57.904114
7133,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-31,,,2401060966979,1742834037.981819,2025-03-24 18:33:57.981819
7134,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5224550800,1742834038.006333,2025-03-24 18:33:58.006333
7135,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2401061069228,1742834038.084037,2025-03-24 18:33:58.084037
7136,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5224653198,1742834038.108763,2025-03-24 18:33:58.108763
7137,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2401061171614,1742834038.186394,2025-03-24 18:33:58.186394
7138,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5224755597,1742834038.21095,2025-03-24 18:33:58.210950
7139,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2401061274016,1742834038.288667,2025-03-24 18:33:58.288667
7140,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5224857992,1742834038.313297,2025-03-24 18:33:58.313297
7141,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2401061376397,1742834038.391293,2025-03-24 18:33:58.391293
7142,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5224960395,1742834038.415717,2025-03-24 18:33:58.415717
7143,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2401061478824,1742834038.493614,2025-03-24 18:33:58.493614
7144,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5225062794,1742834038.518096,2025-03-24 18:33:58.518096
7145,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2401061581221,1742834038.598175,2025-03-24 18:33:58.598175
7146,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5225165289,1742834038.620629,2025-03-24 18:33:58.620629
7147,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-80,,,,1742834038.676887,2025-03-24 18:33:58.676887
7148,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-81,,,,1742834038.679298,2025-03-24 18:33:58.679298
7149,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2401061683612,1742834038.698435,2025-03-24 18:33:58.698435
7150,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5225267594,1742834038.723181,2025-03-24 18:33:58.723181
