packet_number,length,bssid,ta,ra,fc_type_subtype,data_rate,channel,frequency,phy,short_gi,signal_strength,bandwidth,mcs_index,spatial_streams_tx_max,tsf_timestamp,timestamp_wireshark,timestamp_readable
2973,252,7c:57:3c:19:79:c3,7c:57:3c:19:79:c3,ff:ff:ff:ff:ff:ff,0x0008,1,12,2467,4,False,-74,0x00a0,,,674907858216,1742821996.0353556,2025-03-24 15:13:16.035356
2974,250,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,ff:ff:ff:ff:ff:ff,0x0008,1,12,2467,4,False,-71,0x00a0,,,674907955587,1742821996.132643,2025-03-24 15:13:16.132643
2975,252,7c:57:3c:19:79:c1,7c:57:3c:19:79:c1,ff:ff:ff:ff:ff:ff,0x0008,1,12,2467,4,False,-72,0x00a0,,,674907957376,1742821996.1341622,2025-03-24 15:13:16.134162
2976,254,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,ff:ff:ff:ff:ff:ff,0x0008,1,12,2467,4,False,-71,0x00a0,,,674907959181,1742821996.1360433,2025-03-24 15:13:16.136043
2977,252,7c:57:3c:19:79:c3,7c:57:3c:19:79:c3,ff:ff:ff:ff:ff:ff,0x0008,1,13,2472,4,False,-75,0x00a0,,,674908063016,1742821996.2404127,2025-03-24 15:13:16.240413
2978,172,ff:ff:ff:ff:ff:ff,2a:d0:f6:a6:48:68,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,-75,0x00a0,,,,1742821996.7263865,2025-03-24 15:13:16.726387
2979,66,,,04:e7:95:1d:b2:b1,0x001d,5.5,1,2412,4,False,-75,0x00a0,,,,1742821996.729343,2025-03-24 15:13:16.729343
2980,66,,,04:e7:95:1d:b2:b2,0x001d,5.5,1,2412,4,False,-75,0x00a0,,,,1742821996.7306273,2025-03-24 15:13:16.730627
2981,361,04:e7:95:1d:b2:b0,04:e7:95:1d:b2:b0,ff:ff:ff:ff:ff:ff,0x0008,5.5,1,2412,4,False,-90,0x00a0,,,24123137843474,1742821996.7833579,2025-03-24 15:13:16.783358
2982,250,f4:2e:7f:2e:92:a0,f4:2e:7f:2e:92:a0,ff:ff:ff:ff:ff:ff,0x0008,1,5,2432,4,False,-65,0x00a0,,,674905395587,1742821997.8356113,2025-03-24 15:13:17.835611
2983,252,f4:2e:7f:2e:92:a1,f4:2e:7f:2e:92:a1,ff:ff:ff:ff:ff:ff,0x0008,1,5,2432,4,False,-65,0x00a0,,,674905397376,1742821997.8371623,2025-03-24 15:13:17.837162
2984,254,f4:2e:7f:2e:92:a2,f4:2e:7f:2e:92:a2,ff:ff:ff:ff:ff:ff,0x0008,1,5,2432,4,False,-65,0x00a0,,,674905399181,1742821997.8389676,2025-03-24 15:13:17.838968
2985,252,f4:2e:7f:2e:92:a3,f4:2e:7f:2e:92:a3,ff:ff:ff:ff:ff:ff,0x0008,1,5,2432,4,False,-65,0x00a0,,,674905400616,1742821997.840835,2025-03-24 15:13:17.840835
2986,250,f4:2e:7f:2e:92:a0,f4:2e:7f:2e:92:a0,ff:ff:ff:ff:ff:ff,0x0008,1,5,2432,4,False,-65,0x00a0,,,674905497987,1742821997.9380264,2025-03-24 15:13:17.938026
2987,252,f4:2e:7f:2e:92:a1,f4:2e:7f:2e:92:a1,ff:ff:ff:ff:ff:ff,0x0008,1,5,2432,4,False,-65,0x00a0,,,674905499776,1742821997.939549,2025-03-24 15:13:17.939549
2988,254,f4:2e:7f:2e:92:a2,f4:2e:7f:2e:92:a2,ff:ff:ff:ff:ff:ff,0x0008,1,5,2432,4,False,-65,0x00a0,,,674905501581,1742821997.9414296,2025-03-24 15:13:17.941430
2989,252,f4:2e:7f:2e:92:a3,f4:2e:7f:2e:92:a3,ff:ff:ff:ff:ff:ff,0x0008,1,5,2432,4,False,-65,0x00a0,,,674905503016,1742821997.9431741,2025-03-24 15:13:17.943174
2990,250,f4:2e:7f:2e:92:a0,f4:2e:7f:2e:92:a0,ff:ff:ff:ff:ff:ff,0x0008,1,6,2437,4,False,-65,0x00a0,,,674905600387,1742821998.0403914,2025-03-24 15:13:18.040391
2991,252,f4:2e:7f:2e:92:a1,f4:2e:7f:2e:92:a1,ff:ff:ff:ff:ff:ff,0x0008,1,6,2437,4,False,-65,0x00a0,,,674905602176,1742821998.0419312,2025-03-24 15:13:18.041931
2992,254,f4:2e:7f:2e:92:a2,f4:2e:7f:2e:92:a2,ff:ff:ff:ff:ff:ff,0x0008,1,6,2437,4,False,-65,0x00a0,,,674905603981,1742821998.0437498,2025-03-24 15:13:18.043750
2993,252,f4:2e:7f:2e:92:a3,f4:2e:7f:2e:92:a3,ff:ff:ff:ff:ff:ff,0x0008,1,6,2437,4,False,-65,0x00a0,,,674905605416,1742821998.0455532,2025-03-24 15:13:18.045553
2994,250,f4:2e:7f:2e:92:a0,f4:2e:7f:2e:92:a0,ff:ff:ff:ff:ff:ff,0x0008,1,6,2437,4,False,-65,0x00a0,,,674905702787,1742821998.1428475,2025-03-24 15:13:18.142848
2995,252,f4:2e:7f:2e:92:a1,f4:2e:7f:2e:92:a1,ff:ff:ff:ff:ff:ff,0x0008,1,6,2437,4,False,-65,0x00a0,,,674905704576,1742821998.1443467,2025-03-24 15:13:18.144347
2996,254,f4:2e:7f:2e:92:a2,f4:2e:7f:2e:92:a2,ff:ff:ff:ff:ff:ff,0x0008,1,6,2437,4,False,-65,0x00a0,,,674905706381,1742821998.1462255,2025-03-24 15:13:18.146225
2997,252,f4:2e:7f:2e:92:a3,f4:2e:7f:2e:92:a3,ff:ff:ff:ff:ff:ff,0x0008,1,6,2437,4,False,-65,0x00a0,,,674905707816,1742821998.1480362,2025-03-24 15:13:18.148036
2998,250,f4:2e:7f:2e:92:a0,f4:2e:7f:2e:92:a0,ff:ff:ff:ff:ff:ff,0x0008,1,6,2437,4,False,-65,0x00a0,,,674905805187,1742821998.2452068,2025-03-24 15:13:18.245207
2999,252,f4:2e:7f:2e:92:a1,f4:2e:7f:2e:92:a1,ff:ff:ff:ff:ff:ff,0x0008,1,6,2437,4,False,-65,0x00a0,,,674905806976,1742821998.2467432,2025-03-24 15:13:18.246743
3000,254,f4:2e:7f:2e:92:a2,f4:2e:7f:2e:92:a2,ff:ff:ff:ff:ff:ff,0x0008,1,6,2437,4,False,-65,0x00a0,,,674905808781,1742821998.2489173,2025-03-24 15:13:18.248917
3001,252,f4:2e:7f:2e:92:a3,f4:2e:7f:2e:92:a3,ff:ff:ff:ff:ff:ff,0x0008,1,6,2437,4,False,-65,0x00a0,,,674905810216,1742821998.250372,2025-03-24 15:13:18.250372
3002,172,ff:ff:ff:ff:ff:ff,56:01:7d:e4:0b:b1,ff:ff:ff:ff:ff:ff,0x0004,1,9,2452,4,False,-77,0x00a0,,,,1742821999.033294,2025-03-24 15:13:19.033294
3003,172,ff:ff:ff:ff:ff:ff,56:01:7d:e4:0b:b1,ff:ff:ff:ff:ff:ff,0x0004,1,10,2457,4,False,-82,0x00a0,,,,1742821999.0541096,2025-03-24 15:13:19.054110
3004,252,7c:57:3c:19:79:c1,7c:57:3c:19:79:c1,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-71,0x00a0,,,674911131776,1742821999.308593,2025-03-24 15:13:19.308593
3005,254,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-71,0x00a0,,,674911133581,1742821999.3104434,2025-03-24 15:13:19.310443
3006,252,7c:57:3c:19:79:c3,7c:57:3c:19:79:c3,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-71,0x00a0,,,674911135016,1742821999.3124716,2025-03-24 15:13:19.312472
3007,250,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-71,0x00a0,,,674911232387,1742821999.4094245,2025-03-24 15:13:19.409425
3008,252,7c:57:3c:19:79:c1,7c:57:3c:19:79:c1,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-71,0x00a0,,,674911234176,1742821999.4109719,2025-03-24 15:13:19.410972
3009,254,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-71,0x00a0,,,674911235981,1742821999.4130046,2025-03-24 15:13:19.413005
3010,252,7c:57:3c:19:79:c3,7c:57:3c:19:79:c3,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-71,0x00a0,,,674911237416,1742821999.414962,2025-03-24 15:13:19.414962
3011,250,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-71,0x00a0,,,674911334802,1742821999.5118768,2025-03-24 15:13:19.511877
3012,252,7c:57:3c:19:79:c1,7c:57:3c:19:79:c1,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-71,0x00a0,,,674911336591,1742821999.5133603,2025-03-24 15:13:19.513360
3013,254,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-71,0x00a0,,,674911338396,1742821999.5152426,2025-03-24 15:13:19.515243
3014,252,7c:57:3c:19:79:c3,7c:57:3c:19:79:c3,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-71,0x00a0,,,674911339831,1742821999.5170536,2025-03-24 15:13:19.517054
3015,250,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,ff:ff:ff:ff:ff:ff,0x0008,1,12,2467,4,False,-71,0x00a0,,,674911437187,1742821999.6142564,2025-03-24 15:13:19.614256
3016,252,7c:57:3c:19:79:c1,7c:57:3c:19:79:c1,ff:ff:ff:ff:ff:ff,0x0008,1,12,2467,4,False,-72,0x00a0,,,674911438976,1742821999.6157053,2025-03-24 15:13:19.615705
3017,254,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,ff:ff:ff:ff:ff:ff,0x0008,1,12,2467,4,False,-71,0x00a0,,,674911440781,1742821999.6175513,2025-03-24 15:13:19.617551
3018,252,7c:57:3c:19:79:c3,7c:57:3c:19:79:c3,ff:ff:ff:ff:ff:ff,0x0008,1,12,2467,4,False,-72,0x00a0,,,674911442216,1742821999.6193573,2025-03-24 15:13:19.619357
3019,250,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,ff:ff:ff:ff:ff:ff,0x0008,1,12,2467,4,False,-71,0x00a0,,,674911539587,1742821999.716664,2025-03-24 15:13:19.716664
3020,252,7c:57:3c:19:79:c1,7c:57:3c:19:79:c1,ff:ff:ff:ff:ff:ff,0x0008,1,12,2467,4,False,-72,0x00a0,,,674911541376,1742821999.7181304,2025-03-24 15:13:19.718130
3021,254,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,ff:ff:ff:ff:ff:ff,0x0008,1,12,2467,4,False,-72,0x00a0,,,674911543181,1742821999.7199693,2025-03-24 15:13:19.719969
3022,252,7c:57:3c:19:79:c3,7c:57:3c:19:79:c3,ff:ff:ff:ff:ff:ff,0x0008,1,12,2467,4,False,-72,0x00a0,,,674911544616,1742821999.7221522,2025-03-24 15:13:19.722152
3023,250,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,ff:ff:ff:ff:ff:ff,0x0008,1,12,2467,4,False,-73,0x00a0,,,674911641987,1742821999.819005,2025-03-24 15:13:19.819005
3024,252,7c:57:3c:19:79:c1,7c:57:3c:19:79:c1,ff:ff:ff:ff:ff:ff,0x0008,1,12,2467,4,False,-72,0x00a0,,,674911643776,1742821999.820522,2025-03-24 15:13:19.820522
3025,252,7c:57:3c:19:79:c3,7c:57:3c:19:79:c3,ff:ff:ff:ff:ff:ff,0x0008,1,13,2472,4,False,-76,0x00a0,,,674911851884,1742822000.029065,2025-03-24 15:13:20.029065
3026,250,f4:2e:7f:2e:92:a0,f4:2e:7f:2e:92:a0,ff:ff:ff:ff:ff:ff,0x0008,1,5,2432,4,False,-65,0x00a0,,,674908979587,1742822001.4196475,2025-03-24 15:13:21.419647
3027,252,f4:2e:7f:2e:92:a1,f4:2e:7f:2e:92:a1,ff:ff:ff:ff:ff:ff,0x0008,1,5,2432,4,False,-65,0x00a0,,,674908981376,1742822001.4214327,2025-03-24 15:13:21.421433
3028,254,f4:2e:7f:2e:92:a2,f4:2e:7f:2e:92:a2,ff:ff:ff:ff:ff:ff,0x0008,1,5,2432,4,False,-65,0x00a0,,,674908983181,1742822001.4232557,2025-03-24 15:13:21.423256
3029,252,f4:2e:7f:2e:92:a3,f4:2e:7f:2e:92:a3,ff:ff:ff:ff:ff:ff,0x0008,1,5,2432,4,False,-65,0x00a0,,,674908984616,1742822001.425059,2025-03-24 15:13:21.425059
3030,250,f4:2e:7f:2e:92:a0,f4:2e:7f:2e:92:a0,ff:ff:ff:ff:ff:ff,0x0008,1,5,2432,4,False,-65,0x00a0,,,674909081987,1742822001.5218077,2025-03-24 15:13:21.521808
3031,252,f4:2e:7f:2e:92:a1,f4:2e:7f:2e:92:a1,ff:ff:ff:ff:ff:ff,0x0008,1,5,2432,4,False,-65,0x00a0,,,674909083776,1742822001.523614,2025-03-24 15:13:21.523614
3032,254,f4:2e:7f:2e:92:a2,f4:2e:7f:2e:92:a2,ff:ff:ff:ff:ff:ff,0x0008,1,5,2432,4,False,-65,0x00a0,,,674909085581,1742822001.5254295,2025-03-24 15:13:21.525429
3033,252,f4:2e:7f:2e:92:a3,f4:2e:7f:2e:92:a3,ff:ff:ff:ff:ff:ff,0x0008,1,5,2432,4,False,-65,0x00a0,,,674909087016,1742822001.5273552,2025-03-24 15:13:21.527355
3034,250,f4:2e:7f:2e:92:a0,f4:2e:7f:2e:92:a0,ff:ff:ff:ff:ff:ff,0x0008,1,5,2432,4,False,-66,0x00a0,,,674909184387,1742822001.624405,2025-03-24 15:13:21.624405
3035,252,f4:2e:7f:2e:92:a1,f4:2e:7f:2e:92:a1,ff:ff:ff:ff:ff:ff,0x0008,1,5,2432,4,False,-62,0x00a0,,,674909186176,1742822001.6262016,2025-03-24 15:13:21.626202
3036,254,f4:2e:7f:2e:92:a2,f4:2e:7f:2e:92:a2,ff:ff:ff:ff:ff:ff,0x0008,1,5,2432,4,False,-65,0x00a0,,,674909187981,1742822001.628058,2025-03-24 15:13:21.628058
3037,252,f4:2e:7f:2e:92:a3,f4:2e:7f:2e:92:a3,ff:ff:ff:ff:ff:ff,0x0008,1,5,2432,4,False,-65,0x00a0,,,674909189416,1742822001.6298225,2025-03-24 15:13:21.629822
3038,250,f4:2e:7f:2e:92:a0,f4:2e:7f:2e:92:a0,ff:ff:ff:ff:ff:ff,0x0008,1,6,2437,4,False,-65,0x00a0,,,674909286787,1742822001.7265706,2025-03-24 15:13:21.726571
3039,252,f4:2e:7f:2e:92:a1,f4:2e:7f:2e:92:a1,ff:ff:ff:ff:ff:ff,0x0008,1,6,2437,4,False,-65,0x00a0,,,674909288576,1742822001.7283368,2025-03-24 15:13:21.728337
3040,254,f4:2e:7f:2e:92:a2,f4:2e:7f:2e:92:a2,ff:ff:ff:ff:ff:ff,0x0008,1,6,2437,4,False,-65,0x00a0,,,674909290381,1742822001.730155,2025-03-24 15:13:21.730155
3041,252,f4:2e:7f:2e:92:a3,f4:2e:7f:2e:92:a3,ff:ff:ff:ff:ff:ff,0x0008,1,6,2437,4,False,-65,0x00a0,,,674909291816,1742822001.7319624,2025-03-24 15:13:21.731962
3042,250,f4:2e:7f:2e:92:a0,f4:2e:7f:2e:92:a0,ff:ff:ff:ff:ff:ff,0x0008,1,6,2437,4,False,-65,0x00a0,,,674909389187,1742822001.8292117,2025-03-24 15:13:21.829212
3043,252,f4:2e:7f:2e:92:a1,f4:2e:7f:2e:92:a1,ff:ff:ff:ff:ff:ff,0x0008,1,6,2437,4,False,-65,0x00a0,,,674909390976,1742822001.8310406,2025-03-24 15:13:21.831041
3044,254,f4:2e:7f:2e:92:a2,f4:2e:7f:2e:92:a2,ff:ff:ff:ff:ff:ff,0x0008,1,6,2437,4,False,-65,0x00a0,,,674909392781,1742822001.8328505,2025-03-24 15:13:21.832850
3045,252,f4:2e:7f:2e:92:a3,f4:2e:7f:2e:92:a3,ff:ff:ff:ff:ff:ff,0x0008,1,6,2437,4,False,-65,0x00a0,,,674909394216,1742822001.8343532,2025-03-24 15:13:21.834353
3046,252,7c:57:3c:19:79:c3,7c:57:3c:19:79:c3,ff:ff:ff:ff:ff:ff,0x0008,1,9,2452,4,False,-78,0x00a0,,,674914412473,1742822002.5900223,2025-03-24 15:13:22.590022
3047,250,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-72,0x00a0,,,674914816427,1742822002.993371,2025-03-24 15:13:22.993371
3048,252,7c:57:3c:19:79:c1,7c:57:3c:19:79:c1,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-72,0x00a0,,,674914818216,1742822002.994996,2025-03-24 15:13:22.994996
3049,254,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-71,0x00a0,,,674914820021,1742822002.9971066,2025-03-24 15:13:22.997107
3050,252,7c:57:3c:19:79:c3,7c:57:3c:19:79:c3,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-72,0x00a0,,,674914821456,1742822002.998679,2025-03-24 15:13:22.998679
3051,250,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-71,0x00a0,,,674914918787,1742822003.0958624,2025-03-24 15:13:23.095862
3052,252,7c:57:3c:19:79:c1,7c:57:3c:19:79:c1,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-72,0x00a0,,,674914920576,1742822003.0973263,2025-03-24 15:13:23.097326
3053,254,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-72,0x00a0,,,674914922381,1742822003.099171,2025-03-24 15:13:23.099171
3054,252,7c:57:3c:19:79:c3,7c:57:3c:19:79:c3,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-72,0x00a0,,,674914923816,1742822003.1010406,2025-03-24 15:13:23.101041
3055,250,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,ff:ff:ff:ff:ff:ff,0x0008,1,12,2467,4,False,-72,0x00a0,,,674915125776,1742822003.3026507,2025-03-24 15:13:23.302651
3056,252,7c:57:3c:19:79:c1,7c:57:3c:19:79:c1,ff:ff:ff:ff:ff:ff,0x0008,1,12,2467,4,False,-72,0x00a0,,,674915127565,1742822003.304429,2025-03-24 15:13:23.304429
3057,254,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,ff:ff:ff:ff:ff:ff,0x0008,1,12,2467,4,False,-72,0x00a0,,,674915129370,1742822003.3062217,2025-03-24 15:13:23.306222
3058,252,7c:57:3c:19:79:c3,7c:57:3c:19:79:c3,ff:ff:ff:ff:ff:ff,0x0008,1,12,2467,4,False,-72,0x00a0,,,674915130805,1742822003.307969,2025-03-24 15:13:23.307969
3059,250,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,ff:ff:ff:ff:ff:ff,0x0008,1,12,2467,4,False,-72,0x00a0,,,674915226932,1742822003.4037917,2025-03-24 15:13:23.403792
3060,252,7c:57:3c:19:79:c1,7c:57:3c:19:79:c1,ff:ff:ff:ff:ff:ff,0x0008,1,12,2467,4,False,-72,0x00a0,,,674915228721,1742822003.4054508,2025-03-24 15:13:23.405451
3061,254,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,ff:ff:ff:ff:ff:ff,0x0008,1,12,2467,4,False,-72,0x00a0,,,674915230526,1742822003.4085832,2025-03-24 15:13:23.408583
3062,252,7c:57:3c:19:79:c3,7c:57:3c:19:79:c3,ff:ff:ff:ff:ff:ff,0x0008,1,12,2467,4,False,-72,0x00a0,,,674915231961,1742822003.409116,2025-03-24 15:13:23.409116
3063,252,7c:57:3c:19:79:c1,7c:57:3c:19:79:c1,ff:ff:ff:ff:ff:ff,0x0008,1,13,2472,4,False,-77,0x00a0,,,674915432576,1742822003.6093876,2025-03-24 15:13:23.609388
3064,211,ff:ff:ff:ff:ff:ff,4e:ec:44:86:43:c1,ff:ff:ff:ff:ff:ff,0x0004,1,13,2472,4,False,-78,0x00a0,,,,1742822003.642791,2025-03-24 15:13:23.642791
3065,211,ff:ff:ff:ff:ff:ff,4e:ec:44:86:43:c1,ff:ff:ff:ff:ff:ff,0x0004,1,13,2472,4,False,-78,0x00a0,,,,1742822003.6840796,2025-03-24 15:13:23.684080
3066,389,04:e7:95:1d:b2:b1,04:e7:95:1d:b2:b1,ff:ff:ff:ff:ff:ff,0x0008,5.5,1,2412,4,False,-90,0x00a0,,,24123145114613,1742822004.0547056,2025-03-24 15:13:24.054706
3067,361,04:e7:95:1d:b2:b0,04:e7:95:1d:b2:b0,ff:ff:ff:ff:ff:ff,0x0008,5.5,1,2412,4,False,-91,0x00a0,,,24123145216229,1742822004.1560159,2025-03-24 15:13:24.156016
3068,389,04:e7:95:1d:b2:b1,04:e7:95:1d:b2:b1,ff:ff:ff:ff:ff:ff,0x0008,5.5,1,2412,4,False,-90,0x00a0,,,24123145216917,1742822004.1566634,2025-03-24 15:13:24.156663
3069,254,f4:2e:7f:2e:92:a2,f4:2e:7f:2e:92:a2,ff:ff:ff:ff:ff:ff,0x0008,1,4,2427,4,False,-67,0x00a0,,,674912362381,1742822004.8024228,2025-03-24 15:13:24.802423
3070,254,f4:2e:7f:2e:92:a2,f4:2e:7f:2e:92:a2,ff:ff:ff:ff:ff:ff,0x0008,1,5,2432,4,False,-64,0x00a0,,,674912669581,1742822005.1095598,2025-03-24 15:13:25.109560
3071,250,f4:2e:7f:2e:92:a0,f4:2e:7f:2e:92:a0,ff:ff:ff:ff:ff:ff,0x0008,1,5,2432,4,False,-67,0x00a0,,,674912768387,1742822005.208331,2025-03-24 15:13:25.208331
3072,252,f4:2e:7f:2e:92:a3,f4:2e:7f:2e:92:a3,ff:ff:ff:ff:ff:ff,0x0008,1,5,2432,4,False,-66,0x00a0,,,674912773416,1742822005.2138212,2025-03-24 15:13:25.213821
3073,250,f4:2e:7f:2e:92:a0,f4:2e:7f:2e:92:a0,ff:ff:ff:ff:ff:ff,0x0008,1,6,2437,4,False,-65,0x00a0,,,674912870787,1742822005.3107646,2025-03-24 15:13:25.310765
3074,252,f4:2e:7f:2e:92:a1,f4:2e:7f:2e:92:a1,ff:ff:ff:ff:ff:ff,0x0008,1,6,2437,4,False,-65,0x00a0,,,674912872576,1742822005.312583,2025-03-24 15:13:25.312583
3075,254,f4:2e:7f:2e:92:a2,f4:2e:7f:2e:92:a2,ff:ff:ff:ff:ff:ff,0x0008,1,6,2437,4,False,-65,0x00a0,,,674912874381,1742822005.3143976,2025-03-24 15:13:25.314398
3076,252,f4:2e:7f:2e:92:a3,f4:2e:7f:2e:92:a3,ff:ff:ff:ff:ff:ff,0x0008,1,6,2437,4,False,-65,0x00a0,,,674912875816,1742822005.3161998,2025-03-24 15:13:25.316200
3077,250,f4:2e:7f:2e:92:a0,f4:2e:7f:2e:92:a0,ff:ff:ff:ff:ff:ff,0x0008,1,6,2437,4,False,-66,0x00a0,,,674912973187,1742822005.4131901,2025-03-24 15:13:25.413190
3078,252,f4:2e:7f:2e:92:a1,f4:2e:7f:2e:92:a1,ff:ff:ff:ff:ff:ff,0x0008,1,6,2437,4,False,-65,0x00a0,,,674912974976,1742822005.415015,2025-03-24 15:13:25.415015
3079,254,f4:2e:7f:2e:92:a2,f4:2e:7f:2e:92:a2,ff:ff:ff:ff:ff:ff,0x0008,1,6,2437,4,False,-65,0x00a0,,,674912976781,1742822005.4167984,2025-03-24 15:13:25.416798
3080,252,f4:2e:7f:2e:92:a3,f4:2e:7f:2e:92:a3,ff:ff:ff:ff:ff:ff,0x0008,1,6,2437,4,False,-66,0x00a0,,,674912978216,1742822005.4182975,2025-03-24 15:13:25.418298
3081,250,f4:2e:7f:2e:92:a0,f4:2e:7f:2e:92:a0,ff:ff:ff:ff:ff:ff,0x0008,1,6,2437,4,False,-66,0x00a0,,,674913075587,1742822005.5153148,2025-03-24 15:13:25.515315
3082,252,f4:2e:7f:2e:92:a1,f4:2e:7f:2e:92:a1,ff:ff:ff:ff:ff:ff,0x0008,1,6,2437,4,False,-66,0x00a0,,,674913077376,1742822005.5174816,2025-03-24 15:13:25.517482
3083,254,f4:2e:7f:2e:92:a2,f4:2e:7f:2e:92:a2,ff:ff:ff:ff:ff:ff,0x0008,1,6,2437,4,False,-66,0x00a0,,,674913079181,1742822005.5189183,2025-03-24 15:13:25.518918
3084,252,f4:2e:7f:2e:92:a3,f4:2e:7f:2e:92:a3,ff:ff:ff:ff:ff:ff,0x0008,1,6,2437,4,False,-66,0x00a0,,,674913080616,1742822005.5207267,2025-03-24 15:13:25.520727
3085,252,7c:57:3c:19:79:c3,7c:57:3c:19:79:c3,ff:ff:ff:ff:ff:ff,0x0008,1,9,2452,4,False,-79,0x00a0,,,674917893416,1742822006.0708604,2025-03-24 15:13:26.070860
3086,250,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-72,0x00a0,,,674918400577,1742822006.5776024,2025-03-24 15:13:26.577602
3087,252,7c:57:3c:19:79:c1,7c:57:3c:19:79:c1,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-72,0x00a0,,,674918402366,1742822006.5793989,2025-03-24 15:13:26.579399
3088,254,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-72,0x00a0,,,674918404171,1742822006.5812182,2025-03-24 15:13:26.581218
3089,252,7c:57:3c:19:79:c3,7c:57:3c:19:79:c3,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-72,0x00a0,,,674918405606,1742822006.5830297,2025-03-24 15:13:26.583030
3090,250,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-72,0x00a0,,,674918502835,1742822006.67985,2025-03-24 15:13:26.679850
3091,252,7c:57:3c:19:79:c1,7c:57:3c:19:79:c1,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-72,0x00a0,,,674918504624,1742822006.681353,2025-03-24 15:13:26.681353
3092,254,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-72,0x00a0,,,674918506429,1742822006.683172,2025-03-24 15:13:26.683172
3093,252,7c:57:3c:19:79:c3,7c:57:3c:19:79:c3,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-72,0x00a0,,,674918507864,1742822006.6850052,2025-03-24 15:13:26.685005
3094,250,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-71,0x00a0,,,674918605187,1742822006.7822144,2025-03-24 15:13:26.782214
3095,252,7c:57:3c:19:79:c1,7c:57:3c:19:79:c1,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-72,0x00a0,,,674918606976,1742822006.783729,2025-03-24 15:13:26.783729
3096,254,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-71,0x00a0,,,674918608781,1742822006.78555,2025-03-24 15:13:26.785550
3097,252,7c:57:3c:19:79:c3,7c:57:3c:19:79:c3,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-70,0x00a0,,,674918610216,1742822006.787733,2025-03-24 15:13:26.787733
