packet_number,length,bssid,ta,ra,fc_type_subtype,data_rate,channel,frequency,phy,retry,short_gi,signal_strength,bandwidth,mcs_index,tsf_timestamp,timestamp_wireshark,timestamp_readable
11259,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8c:00,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-75,,,,1742833405.6283598,2025-03-24 18:23:25.628360
11260,561,08:aa:89:74:ed:c5,08:aa:89:74:ed:c5,d4:76:a0:d4:8c:00,0x0005,6,64,5320,5,False,False,-93,,,1326803198061,1742833405.6296253,2025-03-24 18:23:25.629625
11261,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:00,0x0005,6,64,5320,5,False,False,-71,,,2263184011601,1742833405.6302438,2025-03-24 18:23:25.630244
11262,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:00,0x0005,6,64,5320,5,True,False,-71,,,2263184012417,1742833405.6309285,2025-03-24 18:23:25.630929
11263,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-75,,,,1742833405.6309392,2025-03-24 18:23:25.630939
11264,66,,,e0:3e:44:6c:2a:75,0x001c,6,64,5320,5,False,False,-93,,,,1742833405.6453664,2025-03-24 18:23:25.645366
11265,460,d8:21:da:26:2a:75,d8:21:da:26:2a:75,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-85,,,959837491806,1742833405.6461444,2025-03-24 18:23:25.646144
11266,177,ff:ff:ff:ff:ff:ff,6a:0c:2f:d9:6d:14,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-85,,,,1742833405.6473193,2025-03-24 18:23:25.647319
11267,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8c:00,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-75,,,,1742833405.6484754,2025-03-24 18:23:25.648475
11268,84,,fc:40:09:a0:49:6d,82:68:c0:9c:e9:6b,0x0019,24,64,5320,5,False,False,-76,,,,1742833405.649616,2025-03-24 18:23:25.649616
11269,66,,,d8:21:da:26:2a:75,0x001d,6,64,5320,5,False,False,-85,,,,1742833405.6506298,2025-03-24 18:23:25.650630
11270,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,6a:0c:2f:d9:6d:14,0x0005,6,64,5320,5,False,False,-68,,,2263184032682,1742833405.6511889,2025-03-24 18:23:25.651189
11271,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-84,,,,1742833405.6512008,2025-03-24 18:23:25.651201
11272,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-85,,,,1742833405.65356,2025-03-24 18:23:25.653560
11273,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833405.6646695,2025-03-24 18:23:25.664670
11274,177,ff:ff:ff:ff:ff:ff,6a:0c:2f:d9:6d:14,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-82,,,,1742833405.6678178,2025-03-24 18:23:25.667818
11275,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8c:00,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-76,,,,1742833405.6686065,2025-03-24 18:23:25.668607
11276,84,,fc:40:09:a0:49:6d,82:68:c0:9c:e9:6b,0x0019,24,64,5320,5,False,False,-77,,,,1742833405.6698782,2025-03-24 18:23:25.669878
11277,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,6a:0c:2f:d9:6d:14,0x0005,6,64,5320,5,True,False,-85,,,959837516488,1742833405.6707509,2025-03-24 18:23:25.670751
11278,66,,,d8:21:da:26:2a:75,0x001d,6,64,5320,5,False,False,-82,,,,1742833405.670776,2025-03-24 18:23:25.670776
11279,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,6a:0c:2f:d9:6d:14,0x0005,6,64,5320,5,False,False,-72,,,2263184052915,1742833405.671485,2025-03-24 18:23:25.671485
11280,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-82,,,,1742833405.671508,2025-03-24 18:23:25.671508
11281,454,08:aa:89:74:ed:c5,08:aa:89:74:ed:c5,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-92,,,1326803251275,1742833405.6828828,2025-03-24 18:23:25.682883
11282,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-86,,,,1742833405.6865845,2025-03-24 18:23:25.686584
11283,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8c:00,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-76,,,,1742833405.6889825,2025-03-24 18:23:25.688982
11284,561,08:aa:89:74:ed:c5,08:aa:89:74:ed:c5,d4:76:a0:d4:8c:00,0x0005,6,64,5320,5,False,False,-93,,,1326803258326,1742833405.690273,2025-03-24 18:23:25.690273
11285,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:00,0x0005,6,64,5320,5,False,False,-72,,,2263184071858,1742833405.6903117,2025-03-24 18:23:25.690312
11286,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-76,,,,1742833405.6903303,2025-03-24 18:23:25.690330
11287,561,08:aa:89:74:ed:c5,08:aa:89:74:ed:c5,d4:76:a0:d4:8c:00,0x0005,6,64,5320,5,False,False,-94,,,1326803259806,1742833405.6916466,2025-03-24 18:23:25.691647
11288,66,,,08:aa:89:74:ed:c5,0x001d,6,64,5320,5,False,False,-76,,,,1742833405.6916752,2025-03-24 18:23:25.691675
11289,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-85,,,,1742833405.6922255,2025-03-24 18:23:25.692225
11290,493,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-71,,,2263184076854,1742833405.6954794,2025-03-24 18:23:25.695479
11291,116,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0020,6,64,5320,5,False,False,-71,,,,1742833405.6955118,2025-03-24 18:23:25.695512
11292,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-85,,,,1742833405.6993506,2025-03-24 18:23:25.699351
11293,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833405.7254374,2025-03-24 18:23:25.725437
11294,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-86,,,,1742833405.7270849,2025-03-24 18:23:25.727085
11295,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-83,,,,1742833405.7273154,2025-03-24 18:23:25.727315
11296,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-85,,,,1742833405.7482333,2025-03-24 18:23:25.748233
11297,84,,fc:40:09:a0:49:6d,82:68:c0:9c:e9:6b,0x0019,24,64,5320,5,False,False,-75,,,,1742833405.7482579,2025-03-24 18:23:25.748258
11298,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-86,,,,1742833405.7578914,2025-03-24 18:23:25.757891
11299,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-86,,,,1742833405.7740982,2025-03-24 18:23:25.774098
11300,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833405.783689,2025-03-24 18:23:25.783689
11301,454,08:aa:89:74:ed:c5,08:aa:89:74:ed:c5,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-92,,,1326803353664,1742833405.785364,2025-03-24 18:23:25.785364
11302,493,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-71,,,2263184179254,1742833405.7982347,2025-03-24 18:23:25.798235
11303,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833405.7995632,2025-03-24 18:23:25.799563
11304,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-82,,,,1742833405.8114378,2025-03-24 18:23:25.811438
11305,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-83,,,,1742833405.8203893,2025-03-24 18:23:25.820389
11306,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-83,,,,1742833405.8240702,2025-03-24 18:23:25.824070
11307,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833405.839466,2025-03-24 18:23:25.839466
11308,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-83,,,,1742833405.8466868,2025-03-24 18:23:25.846687
11309,66,,,e0:3e:44:6c:2a:75,0x001c,6,64,5320,5,False,False,-92,,,,1742833405.850605,2025-03-24 18:23:25.850605
11310,460,d8:21:da:26:2a:75,d8:21:da:26:2a:75,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-85,,,959837697124,1742833405.8511918,2025-03-24 18:23:25.851192
11311,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-82,,,,1742833405.8519661,2025-03-24 18:23:25.851966
11312,195,ff:ff:ff:ff:ff:ff,b4:0b:1d:78:36:41,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-70,,,,1742833405.8546531,2025-03-24 18:23:25.854653
11313,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,b4:0b:1d:78:36:41,0x0005,6,64,5320,5,False,False,-85,,,959837701212,1742833405.8554685,2025-03-24 18:23:25.855469
11314,66,,,d8:21:da:26:2a:75,0x001d,6,64,5320,5,False,False,-70,,,,1742833405.8554978,2025-03-24 18:23:25.855498
11315,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,b4:0b:1d:78:36:41,0x0005,6,64,5320,5,True,False,-84,,,959837701981,1742833405.856216,2025-03-24 18:23:25.856216
11316,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,b4:0b:1d:78:36:41,0x0005,6,64,5320,5,True,False,-84,,,959837702745,1742833405.8569434,2025-03-24 18:23:25.856943
11317,66,,,d8:21:da:26:2a:75,0x001d,6,64,5320,5,False,False,-71,,,,1742833405.856954,2025-03-24 18:23:25.856954
11318,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,b4:0b:1d:78:36:41,0x0005,6,64,5320,5,True,False,-84,,,959837703519,1742833405.8577163,2025-03-24 18:23:25.857716
11319,66,,,d8:21:da:26:2a:75,0x001d,6,64,5320,5,False,False,-70,,,,1742833405.857727,2025-03-24 18:23:25.857727
11320,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,b4:0b:1d:78:36:41,0x0005,6,64,5320,5,False,False,-69,,,2263184239910,1742833405.8584192,2025-03-24 18:23:25.858419
11321,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-70,,,,1742833405.8584297,2025-03-24 18:23:25.858430
11322,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-82,,,,1742833405.8719182,2025-03-24 18:23:25.871918
11323,195,ff:ff:ff:ff:ff:ff,b4:0b:1d:78:36:41,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-70,,,,1742833405.874742,2025-03-24 18:23:25.874742
11324,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,b4:0b:1d:78:36:41,0x0005,6,64,5320,5,False,False,-84,,,959837721364,1742833405.8755622,2025-03-24 18:23:25.875562
11325,66,,,d8:21:da:26:2a:75,0x001d,6,64,5320,5,False,False,-70,,,,1742833405.8755732,2025-03-24 18:23:25.875573
11326,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,b4:0b:1d:78:36:41,0x0005,6,64,5320,5,False,False,-70,,,2263184257800,1742833405.8763187,2025-03-24 18:23:25.876319
11327,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-70,,,,1742833405.8763294,2025-03-24 18:23:25.876329
11328,454,08:aa:89:74:ed:c5,08:aa:89:74:ed:c5,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-94,,,1326803456086,1742833405.8877034,2025-03-24 18:23:25.887703
11329,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-82,,,,1742833405.89351,2025-03-24 18:23:25.893510
11330,493,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-69,,,2263184281654,1742833405.9002757,2025-03-24 18:23:25.900276
11331,116,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0020,6,64,5320,5,False,False,-69,,,,1742833405.9003096,2025-03-24 18:23:25.900310
11332,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-82,,,,1742833405.9212523,2025-03-24 18:23:25.921252
11333,66,,,e0:3e:44:6c:2a:75,0x001c,6,64,5320,5,False,False,-94,,,,1742833405.9530025,2025-03-24 18:23:25.953002
11334,460,d8:21:da:26:2a:75,d8:21:da:26:2a:75,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-85,,,959837799227,1742833405.9533617,2025-03-24 18:23:25.953362
11335,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833405.9567242,2025-03-24 18:23:25.956724
11336,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-82,,,,1742833405.962393,2025-03-24 18:23:25.962393
11337,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833405.9667954,2025-03-24 18:23:25.966795
11338,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833405.9700277,2025-03-24 18:23:25.970028
11339,454,08:aa:89:74:ed:c5,08:aa:89:74:ed:c5,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-93,,,1326803558474,1742833405.9901862,2025-03-24 18:23:25.990186
11340,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-86,,,,1742833405.9991157,2025-03-24 18:23:25.999116
11341,493,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-71,,,2263184384054,1742833406.003075,2025-03-24 18:23:26.003075
11342,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-86,,,,1742833406.0043778,2025-03-24 18:23:26.004378
11343,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-83,,,,1742833406.0346606,2025-03-24 18:23:26.034661
11344,66,,,e0:3e:44:6c:2a:75,0x001c,6,64,5320,5,False,False,-94,,,,1742833406.0555625,2025-03-24 18:23:26.055562
11345,460,d8:21:da:26:2a:75,d8:21:da:26:2a:75,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-85,,,959837902020,1742833406.0561168,2025-03-24 18:23:26.056117
11346,111,ff:ff:ff:ff:ff:ff,36:0f:4a:6b:3b:f5,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-75,,,,1742833406.0637338,2025-03-24 18:23:26.063734
11347,111,ff:ff:ff:ff:ff:ff,36:0f:4a:6b:3b:f5,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-76,,,,1742833406.0782945,2025-03-24 18:23:26.078295
11348,454,08:aa:89:74:ed:c5,08:aa:89:74:ed:c5,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-94,,,1326803660881,1742833406.0924373,2025-03-24 18:23:26.092437
11349,101,ff:ff:ff:ff:ff:ff,36:0f:4a:6b:3b:f5,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-76,,,,1742833406.0924683,2025-03-24 18:23:26.092468
11350,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,36:0f:4a:6b:3b:f5,0x0005,6,64,5320,5,False,False,-85,,,959837938922,1742833406.093514,2025-03-24 18:23:26.093514
11351,66,,,d8:21:da:26:2a:75,0x001d,6,64,5320,5,False,False,-76,,,,1742833406.0935433,2025-03-24 18:23:26.093543
11352,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,36:0f:4a:6b:3b:f5,0x0005,6,64,5320,5,False,False,-67,,,2263184475323,1742833406.0939329,2025-03-24 18:23:26.093933
11353,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-76,,,,1742833406.093963,2025-03-24 18:23:26.093963
11354,493,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-67,,,2263184486454,1742833406.1054468,2025-03-24 18:23:26.105447
11355,116,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0020,6,64,5320,5,False,False,-68,,,,1742833406.1054785,2025-03-24 18:23:26.105479
11356,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-83,,,,1742833406.1088264,2025-03-24 18:23:26.108826
11357,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-85,,,,1742833406.1454015,2025-03-24 18:23:26.145401
11358,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,76:69:08:5e:19:5a,0x0005,6,64,5320,5,False,False,-66,,,2263184531462,1742833406.1501226,2025-03-24 18:23:26.150123
11359,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,76:69:08:5e:19:5a,0x0005,6,64,5320,5,True,False,-67,,,2263184532318,1742833406.1511438,2025-03-24 18:23:26.151144
11360,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,76:69:08:5e:19:5a,0x0005,6,64,5320,5,False,False,-67,,,2263184533267,1742833406.152123,2025-03-24 18:23:26.152123
11361,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833406.1521487,2025-03-24 18:23:26.152149
11362,66,,,e0:3e:44:6c:2a:75,0x001c,6,64,5320,5,False,False,-93,,,,1742833406.157774,2025-03-24 18:23:26.157774
11363,460,d8:21:da:26:2a:75,d8:21:da:26:2a:75,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-84,,,959838004121,1742833406.1582851,2025-03-24 18:23:26.158285
11364,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833406.1807368,2025-03-24 18:23:26.180737
11365,454,08:aa:89:74:ed:c5,08:aa:89:74:ed:c5,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-94,,,1326803763285,1742833406.1950216,2025-03-24 18:23:26.195022
11366,493,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-66,,,2263184588854,1742833406.207853,2025-03-24 18:23:26.207853
11367,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833406.209019,2025-03-24 18:23:26.209019
11368,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833406.2290077,2025-03-24 18:23:26.229008
11369,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-83,,,,1742833406.2292824,2025-03-24 18:23:26.229282
11370,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-82,,,,1742833406.2542412,2025-03-24 18:23:26.254241
11371,66,,,e0:3e:44:6c:2a:75,0x001c,6,64,5320,5,False,False,-94,,,,1742833406.260187,2025-03-24 18:23:26.260187
11372,460,d8:21:da:26:2a:75,d8:21:da:26:2a:75,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-84,,,959838106208,1742833406.2602189,2025-03-24 18:23:26.260219
11373,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833406.2677202,2025-03-24 18:23:26.267720
11374,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833406.2924476,2025-03-24 18:23:26.292448
11375,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833406.2948453,2025-03-24 18:23:26.294845
11376,454,08:aa:89:74:ed:c5,08:aa:89:74:ed:c5,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-94,,,1326803865677,1742833406.297125,2025-03-24 18:23:26.297125
11377,493,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-69,,,2263184691254,1742833406.3101318,2025-03-24 18:23:26.310132
11378,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-82,,,,1742833406.3171177,2025-03-24 18:23:26.317118
11379,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833406.355399,2025-03-24 18:23:26.355399
11380,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833406.3619275,2025-03-24 18:23:26.361928
11381,66,,,e0:3e:44:6c:2a:75,0x001c,6,64,5320,5,False,False,-92,,,,1742833406.3623338,2025-03-24 18:23:26.362334
11382,460,d8:21:da:26:2a:75,d8:21:da:26:2a:75,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-83,,,959838208753,1742833406.3630044,2025-03-24 18:23:26.363004
11383,101,ff:ff:ff:ff:ff:ff,a2:24:da:9f:74:0a,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-89,,,,1742833406.3703706,2025-03-24 18:23:26.370371
11384,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833406.376035,2025-03-24 18:23:26.376035
11385,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833406.377928,2025-03-24 18:23:26.377928
11386,101,ff:ff:ff:ff:ff:ff,a2:24:da:9f:74:0a,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-88,,,,1742833406.3916976,2025-03-24 18:23:26.391698
11387,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-85,,,,1742833406.3942232,2025-03-24 18:23:26.394223
11388,454,08:aa:89:74:ed:c5,08:aa:89:74:ed:c5,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-91,,,1326803968094,1742833406.3993976,2025-03-24 18:23:26.399398
11389,493,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-68,,,2263184793654,1742833406.412521,2025-03-24 18:23:26.412521
11390,116,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0020,6,64,5320,5,False,False,-68,,,,1742833406.4125512,2025-03-24 18:23:26.412551
11391,116,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0020,6,64,5320,5,False,False,-69,,,,1742833406.412557,2025-03-24 18:23:26.412557
11392,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833406.4245439,2025-03-24 18:23:26.424544
11393,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833406.4410121,2025-03-24 18:23:26.441012
11394,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-85,,,,1742833406.4487588,2025-03-24 18:23:26.448759
11395,66,,,e0:3e:44:6c:2a:75,0x001c,6,64,5320,5,False,False,-92,,,,1742833406.4650092,2025-03-24 18:23:26.465009
11396,460,d8:21:da:26:2a:75,d8:21:da:26:2a:75,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-83,,,959838311042,1742833406.4650903,2025-03-24 18:23:26.465090
11397,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-83,,,,1742833406.4826176,2025-03-24 18:23:26.482618
11398,454,08:aa:89:74:ed:c5,08:aa:89:74:ed:c5,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-91,,,1326804070541,1742833406.5021272,2025-03-24 18:23:26.502127
11399,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-82,,,,1742833406.5093298,2025-03-24 18:23:26.509330
11400,493,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-68,,,2263184896054,1742833406.5149658,2025-03-24 18:23:26.514966
11401,181,ff:ff:ff:ff:ff:ff,b6:b9:39:ca:a8:e0,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-91,,,,1742833406.5159366,2025-03-24 18:23:26.515937
11402,177,ff:ff:ff:ff:ff:ff,4e:71:7b:e4:aa:c7,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-91,,,,1742833406.5163338,2025-03-24 18:23:26.516334
11403,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-83,,,,1742833406.516792,2025-03-24 18:23:26.516792
11404,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-85,,,,1742833406.559279,2025-03-24 18:23:26.559279
11405,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-86,,,,1742833406.5677938,2025-03-24 18:23:26.567794
11406,66,,,e0:3e:44:6c:2a:75,0x001c,6,64,5320,5,False,False,-92,,,,1742833406.5691218,2025-03-24 18:23:26.569122
11407,460,d8:21:da:26:2a:75,d8:21:da:26:2a:75,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-83,,,959838415056,1742833406.5691469,2025-03-24 18:23:26.569147
11408,101,ff:ff:ff:ff:ff:ff,16:8a:45:70:a5:29,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-82,,,,1742833406.5692635,2025-03-24 18:23:26.569263
