packet_number,length,bssid,ta,ra,fc_type_subtype,fc_type,data_rate,channel,frequency,phy,retry,short_gi,signal_strength,bandwidth,mcs_index,tsf_timestamp,timestamp_wireshark,timestamp_readable
10841,135,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,False,False,-34,,15,,1594650273.123377,2020-07-13 17:24:33.123377
10842,184,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,False,False,,,15,,1594650273.123382,2020-07-13 17:24:33.123382
10843,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-34,,,,1594650273.123388,2020-07-13 17:24:33.123388
10844,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650273.125106,2020-07-13 17:24:33.125106
10845,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-32,,,,1594650273.125114,2020-07-13 17:24:33.125114
10846,167,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650273.125121,2020-07-13 17:24:33.125121
10847,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-36,,,,1594650273.125127,2020-07-13 17:24:33.125127
10848,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650273.128733,2020-07-13 17:24:33.128733
10849,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-34,,,,1594650273.12874,2020-07-13 17:24:33.128740
10850,135,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,False,False,-32,,15,,1594650273.128747,2020-07-13 17:24:33.128747
10851,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-36,,,,1594650273.128754,2020-07-13 17:24:33.128754
10852,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-32,,,,1594650273.130856,2020-07-13 17:24:33.130856
10853,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650273.130863,2020-07-13 17:24:33.130863
10854,653,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,False,False,-34,,15,,1594650273.13088,2020-07-13 17:24:33.130880
10855,153,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,False,False,,,15,,1594650273.130884,2020-07-13 17:24:33.130884
10856,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-36,,,,1594650273.13089,2020-07-13 17:24:33.130890
10857,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650273.132356,2020-07-13 17:24:33.132356
10858,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-34,,,,1594650273.132363,2020-07-13 17:24:33.132363
10859,211,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650273.135609,2020-07-13 17:24:33.135609
10860,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-32,,,,1594650273.135615,2020-07-13 17:24:33.135615
10861,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-32,,,,1594650273.167233,2020-07-13 17:24:33.167233
10862,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650273.16724,2020-07-13 17:24:33.167240
10863,135,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,False,False,-34,,15,,1594650273.167247,2020-07-13 17:24:33.167247
10864,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-36,,,,1594650273.167253,2020-07-13 17:24:33.167253
10865,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-36,,,,1594650273.180106,2020-07-13 17:24:33.180106
10866,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650273.180113,2020-07-13 17:24:33.180113
10867,135,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,False,False,-34,,15,,1594650273.18012,2020-07-13 17:24:33.180120
10868,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-34,,,,1594650273.180127,2020-07-13 17:24:33.180127
10869,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650273.182356,2020-07-13 17:24:33.182356
10870,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-34,,,,1594650273.182363,2020-07-13 17:24:33.182363
10871,304,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,False,False,-34,,15,,1594650273.18237,2020-07-13 17:24:33.182370
10872,153,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,False,False,,,15,,1594650273.182375,2020-07-13 17:24:33.182375
10873,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-34,,,,1594650273.182381,2020-07-13 17:24:33.182381
10874,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650273.184607,2020-07-13 17:24:33.184607
10875,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-32,,,,1594650273.184614,2020-07-13 17:24:33.184614
10876,152,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650273.19236,2020-07-13 17:24:33.192360
10877,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-32,,,,1594650273.192367,2020-07-13 17:24:33.192367
10878,317,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,ff:ff:ff:ff:ff:ff,0x0008,0,9,1,2412,6,False,False,-32,,,691609685,1594650273.193856,2020-07-13 17:24:33.193856
10879,121,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-28,,15,,1594650273.196145,2020-07-13 17:24:33.196145
10880,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-32,,,,1594650273.196154,2020-07-13 17:24:33.196154
10881,130,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,01:00:5e:00:00:fb,0x0020,2,9,1,2412,6,False,False,-34,,,,1594650273.196161,2020-07-13 17:24:33.196161
10882,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650273.217146,2020-07-13 17:24:33.217146
10883,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650273.217156,2020-07-13 17:24:33.217156
10884,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-32,,,,1594650273.217163,2020-07-13 17:24:33.217163
10885,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-38,,,,1594650273.21717,2020-07-13 17:24:33.217170
10886,219,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,False,False,-32,,15,,1594650273.217188,2020-07-13 17:24:33.217188
10887,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-36,,,,1594650273.217195,2020-07-13 17:24:33.217195
10888,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650273.217205,2020-07-13 17:24:33.217205
10889,219,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,True,False,-34,,15,,1594650273.217212,2020-07-13 17:24:33.217212
10890,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-36,,,,1594650273.217219,2020-07-13 17:24:33.217219
10891,141,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650273.220232,2020-07-13 17:24:33.220232
10892,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-34,,,,1594650273.220238,2020-07-13 17:24:33.220238
10893,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650273.262366,2020-07-13 17:24:33.262366
10894,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650273.262373,2020-07-13 17:24:33.262373
10895,141,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,False,False,-34,,15,,1594650273.262381,2020-07-13 17:24:33.262381
10896,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-34,,,,1594650273.262387,2020-07-13 17:24:33.262387
10897,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650273.26411,2020-07-13 17:24:33.264110
10898,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-36,,,,1594650273.264117,2020-07-13 17:24:33.264117
10899,627,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-28,,15,,1594650273.264125,2020-07-13 17:24:33.264125
10900,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-32,,,,1594650273.264131,2020-07-13 17:24:33.264131
10901,317,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,ff:ff:ff:ff:ff:ff,0x0008,0,9,1,2412,6,False,False,-34,,,691712054,1594650273.296236,2020-07-13 17:24:33.296236
10902,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-32,,,,1594650273.309858,2020-07-13 17:24:33.309858
10903,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650273.309866,2020-07-13 17:24:33.309866
10904,135,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,False,False,-34,,15,,1594650273.309873,2020-07-13 17:24:33.309873
10905,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-36,,,,1594650273.30988,2020-07-13 17:24:33.309880
10906,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-32,,,,1594650273.311357,2020-07-13 17:24:33.311357
10907,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650273.311364,2020-07-13 17:24:33.311364
10908,279,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,False,False,-34,,15,,1594650273.311383,2020-07-13 17:24:33.311383
10909,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-36,,,,1594650273.31139,2020-07-13 17:24:33.311390
10910,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650273.312982,2020-07-13 17:24:33.312982
10911,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-32,,,,1594650273.31299,2020-07-13 17:24:33.312990
10912,180,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650273.312998,2020-07-13 17:24:33.312998
10913,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-32,,,,1594650273.313004,2020-07-13 17:24:33.313004
10914,216,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650273.316361,2020-07-13 17:24:33.316361
10915,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-34,,,,1594650273.316368,2020-07-13 17:24:33.316368
10916,460,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650273.316376,2020-07-13 17:24:33.316376
10917,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-36,,,,1594650273.316382,2020-07-13 17:24:33.316382
10918,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650273.354372,2020-07-13 17:24:33.354372
10919,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650273.35438,2020-07-13 17:24:33.354380
10920,135,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,False,False,-34,,15,,1594650273.354387,2020-07-13 17:24:33.354387
10921,184,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,False,False,,,15,,1594650273.354393,2020-07-13 17:24:33.354393
10922,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-36,,,,1594650273.354399,2020-07-13 17:24:33.354399
10923,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650273.355988,2020-07-13 17:24:33.355988
10924,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-32,,,,1594650273.355995,2020-07-13 17:24:33.355995
10925,167,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650273.356002,2020-07-13 17:24:33.356002
10926,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-32,,,,1594650273.356009,2020-07-13 17:24:33.356009
10927,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650273.358486,2020-07-13 17:24:33.358486
10928,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650273.358493,2020-07-13 17:24:33.358493
10929,135,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-34,,15,,1594650273.3585,2020-07-13 17:24:33.358500
10930,153,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,,,15,,1594650273.358505,2020-07-13 17:24:33.358505
10931,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-36,,,,1594650273.358511,2020-07-13 17:24:33.358511
10932,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-28,,15,,1594650273.360112,2020-07-13 17:24:33.360112
10933,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-32,,,,1594650273.360119,2020-07-13 17:24:33.360119
10934,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-32,,,,1594650273.360125,2020-07-13 17:24:33.360125
10935,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650273.360131,2020-07-13 17:24:33.360131
10936,614,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-32,,15,,1594650273.360139,2020-07-13 17:24:33.360139
10937,153,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,,,15,,1594650273.360143,2020-07-13 17:24:33.360143
10938,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-36,,,,1594650273.36015,2020-07-13 17:24:33.360150
10939,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650273.361486,2020-07-13 17:24:33.361486
10940,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-36,,,,1594650273.361494,2020-07-13 17:24:33.361494
10941,212,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-28,,15,,1594650273.364489,2020-07-13 17:24:33.364489
10942,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-34,,,,1594650273.364497,2020-07-13 17:24:33.364497
10943,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-32,,,,1594650273.393379,2020-07-13 17:24:33.393379
10944,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650273.393387,2020-07-13 17:24:33.393387
10945,135,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-34,,15,,1594650273.393394,2020-07-13 17:24:33.393394
10946,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-34,,,,1594650273.393401,2020-07-13 17:24:33.393401
10947,317,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,ff:ff:ff:ff:ff:ff,0x0008,0,9,1,2412,6,False,False,-34,,,691814745,1594650273.398866,2020-07-13 17:24:33.398866
10948,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-32,,,,1594650273.403362,2020-07-13 17:24:33.403362
10949,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650273.403369,2020-07-13 17:24:33.403369
10950,135,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-32,,15,,1594650273.403376,2020-07-13 17:24:33.403376
10951,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-34,,,,1594650273.403383,2020-07-13 17:24:33.403383
10952,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-36,,,,1594650273.404862,2020-07-13 17:24:33.404862
10953,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650273.404869,2020-07-13 17:24:33.404869
10954,304,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-32,,15,,1594650273.404877,2020-07-13 17:24:33.404877
10955,153,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,,,15,,1594650273.404881,2020-07-13 17:24:33.404881
10956,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-34,,,,1594650273.404887,2020-07-13 17:24:33.404887
10957,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-28,,15,,1594650273.40662,2020-07-13 17:24:33.406620
10958,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-32,,,,1594650273.406627,2020-07-13 17:24:33.406627
10959,155,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650273.41324,2020-07-13 17:24:33.413240
10960,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-34,,,,1594650273.413247,2020-07-13 17:24:33.413247
10961,317,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,ff:ff:ff:ff:ff:ff,0x0008,0,9,1,2412,6,False,False,-34,,,691916848,1594650273.500993,2020-07-13 17:24:33.500993
10962,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-32,,,,1594650273.538381,2020-07-13 17:24:33.538381
10963,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650273.538388,2020-07-13 17:24:33.538388
10964,203,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-34,,15,,1594650273.538396,2020-07-13 17:24:33.538396
10965,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-36,,,,1594650273.538412,2020-07-13 17:24:33.538412
10966,141,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-28,,15,,1594650273.542251,2020-07-13 17:24:33.542251
10967,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-32,,,,1594650273.542259,2020-07-13 17:24:33.542259
10968,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650273.593872,2020-07-13 17:24:33.593872
10969,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-34,,,,1594650273.593879,2020-07-13 17:24:33.593879
10970,141,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-34,,15,,1594650273.593886,2020-07-13 17:24:33.593886
10971,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-36,,,,1594650273.593892,2020-07-13 17:24:33.593892
10972,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650273.595494,2020-07-13 17:24:33.595494
10973,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-32,,,,1594650273.595502,2020-07-13 17:24:33.595502
10974,338,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650273.595509,2020-07-13 17:24:33.595509
10975,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-32,,,,1594650273.595515,2020-07-13 17:24:33.595515
10976,317,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,ff:ff:ff:ff:ff:ff,0x0008,0,9,1,2412,6,False,False,-34,,,692019296,1594650273.603497,2020-07-13 17:24:33.603497
10977,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650273.636122,2020-07-13 17:24:33.636122
10978,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-34,,,,1594650273.636129,2020-07-13 17:24:33.636129
10979,135,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-34,,15,,1594650273.636136,2020-07-13 17:24:33.636136
10980,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-36,,,,1594650273.636143,2020-07-13 17:24:33.636143
10981,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-36,,,,1594650273.638492,2020-07-13 17:24:33.638492
10982,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-34,,,,1594650273.6385,2020-07-13 17:24:33.638500
10983,1379,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-34,,15,,1594650273.638508,2020-07-13 17:24:33.638508
10984,1365,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,,,15,,1594650273.638514,2020-07-13 17:24:33.638514
10985,1365,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,,,15,,1594650273.63852,2020-07-13 17:24:33.638520
10986,1365,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,,,15,,1594650273.638526,2020-07-13 17:24:33.638526
10987,1328,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,,,15,,1594650273.638534,2020-07-13 17:24:33.638534
10988,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-36,,,,1594650273.638541,2020-07-13 17:24:33.638541
